timestamp,throttle_cmd,steering_cmd,servo1_raw,servo2_raw,servo3_raw,servo4_raw,servo5_raw,servo6_raw,servo7_raw,servo8_raw
2025-12-14_124238,0.25,0,1600,1500
2025-12-14 12:42:38,0.25,0,1500,1500,1500,1500,0,0,0,0
2025-12-14_124239,0.25,0,1600,1500
2025-12-14 12:42:39,0.25,0,1500,1500,1500,1500,0,0,0,0
2025-12-14_124239,0.25,0,1600,1500
2025-12-14 12:42:39,0.25,0,1500,1500,1500,1500,0,0,0,0
2025-12-14_124239,0.25,0,1600,1500
2025-12-14 12:42:39,0.25,0,1500,1500,1500,1500,0,0,0,0
2025-12-14_124239,0.25,0,1600,1500
2025-12-14 12:42:39,0.25,0,1500,1500,1500,1500,0,0,0,0
2025-12-14_124239,0.25,0,1600,1500
2025-12-14 12:42:40,0.25,0,1500,1500,1500,1500,0,0,0,0
2025-12-14_124240,0.25,0,1600,1500
2025-12-14 12:42:40,0.25,0,1500,1500,1500,1500,0,0,0,0
2025-12-14_124240,0.25,0,1600,1500
2025-12-14 12:42:40,0.25,0,1500,1500,1500,1500,0,0,0,0
2025-12-14_124240,0.25,0,1600,1500
2025-12-14 12:42:41,0.25,0,1500,1500,1500,1500,0,0,0,0
2025-12-14_124241,0.25,0,1600,1500
2025-12-14 12:42:41,0.25,0,1500,1500,1500,1500,0,0,0,0
2025-12-14_124241,0.25,0,1600,1500
2025-12-14 12:42:41,0.25,0,1500,1500,1500,1500,0,0,0,0
2025-12-14_124241,0.25,0,1600,1500
2025-12-14 12:42:42,0.25,0,1500,1500,1500,1500,0,0,0,0
2025-12-14_124243,0.25,-1.0,1600,1100
2025-12-14 12:42:43,0.25,-1.0,1500,1500,1500,1500,0,0,0,0
2025-12-14_124243,0.25,-1.0,1600,1100
2025-12-14 12:42:43,0.25,-1.0,1500,1500,1500,1500,0,0,0,0
2025-12-14_124243,0.25,-1.0,1600,1100
2025-12-14 12:42:44,0.25,-1.0,1500,1500,1500,1500,0,0,0,0
2025-12-14_124244,0.25,-1.0,1600,1100
2025-12-14 12:42:44,0.25,-1.0,1500,1500,1500,1500,0,0,0,0
2025-12-14_124244,0.25,-1.0,1600,1100
2025-12-14 12:42:44,0.25,-1.0,1500,1500,1500,1500,0,0,0,0
2025-12-14_124244,0.25,-1.0,1600,1100
2025-12-14 12:42:45,0.25,-1.0,1500,1500,1500,1500,0,0,0,0
2025-12-14_124245,0.25,-1.0,1600,1100
2025-12-14 12:42:45,0.25,-1.0,1500,1500,1500,1500,0,0,0,0
2025-12-14_124245,0.25,-1.0,1600,1100
2025-12-14 12:42:45,0.25,-1.0,1500,1500,1500,1500,0,0,0,0
2025-12-14_124245,0.25,-1.0,1600,1100
2025-12-14 12:42:46,0.25,-1.0,1500,1500,1500,1500,0,0,0,0
2025-12-14_124246,0.25,-1.0,1600,1100
2025-12-14 12:42:46,0.25,-1.0,1500,1500,1500,1500,0,0,0,0
